"Level1","OutletZone","OutletName","Division","Category_Level_1","Category_Level_2","Category_Level_3","Article_Code","Article_Name","ThisSales","LastSales","DiffSales","ChangePerctgSales","MixSales","ThisSalesQTY","LastSalesQTY","DiffSalesQTY","ChangePercgSalesQTY","ThisFootfall","LastFootfall","DiffFootfall","ChangePercFootfall","ThisBasketValue","LastBasketValue","DiffBasketValue","ChangePercBasketValue","ThisGPPerc","LastGPPerc","DiffGPerc","ThisGPV","LastGPV","DiffGPV","ChangePercGPV"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","DAIRY","DAIRY PRODUCTS","SWEET","2501406","Aarong Dairy Golapjam Tin 1kg","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","DAIRY","DAIRY PRODUCTS","SWEET","2501407","Aarong Dairy Kalojam Tin 600g","180","0","0","0","1","0","0","0","0","1","0","0","0","180","0","0","0","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","DAIRY","DAIRY PRODUCTS","SWEET","2501408","Aarong Dairy Roshogolla Tin 600g","180","0","0","0","1","0","0","0","0","1","0","0","0","180","0","0","0","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","DAIRY","DAIRY PRODUCTS","SWEET","2501409","Aarong Dairy Golapjam Tin 600g","180","0","0","0","1","0","0","0","0","1","0","0","0","180","0","0","0","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","DAIRY","DAIRY PRODUCTS","YOGURT","","","37631.2","59590","-21958.8","-36.8498","2","0","0","0","0","400","554","-154","-27.7978","188.16","215.12","-26.96","-12.5325","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","DAIRY","DAIRY PRODUCTS","YOGURT","2303425","Aarong UHT Strawberry Yogurt Drink 200ml","2700","2575","125","4.8543","1","0","0","0","0","59","50","9","18","45.76","51.5","-5.74","-11.1456","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","DAIRY","DAIRY PRODUCTS","YOGURT","2500001","Aarong Sweet Curd 500 ml","1850","2400","-550","-22.9166","1","0","0","0","0","14","21","-7","-33.3333","132.14","114.29","17.85","15.6181","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","DAIRY","DAIRY PRODUCTS","YOGURT","2500002","Aarong white Curd 500 ml","8312.8","11850","-3537.2","-29.8497","1","0","0","0","0","79","124","-45","-36.2903","105.23","95.56","9.67","10.1192","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","DAIRY","DAIRY PRODUCTS","YOGURT","2500038","X-Aarong Strawberry Yoghurt UHT 250ml","100","0","0","0","1","0","0","0","0","2","0","0","0","50","0","0","0","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","DAIRY","DAIRY PRODUCTS","YOGURT","2500137","Shokti Plain Doi 80g","0","1715","-1715","-100","1","0","0","0","0","0","14","-14","-100","0","122.5","-122.5","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","DAIRY","DAIRY PRODUCTS","YOGURT","2500138","Shokti Mango Doi 80g","0","1911","-1911","-100","1","0","0","0","0","0","9","-9","-100","0","212.33","-212.33","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","DAIRY","DAIRY PRODUCTS","YOGURT","2500306","Shokti Strawberry Doi 80g(Sweet)","0","2989","-2989","-100","1","0","0","0","0","0","15","-15","-100","0","199.27","-199.27","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","DAIRY","DAIRY PRODUCTS","YOGURT","2500576","Pran Sour Curd 500g","2012.8","1040","972.8","93.5384","1","0","0","0","0","18","11","7","63.6363","111.82","94.55","17.27","18.2654","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","DAIRY","DAIRY PRODUCTS","YOGURT","2500653","Go-Go Strawberry Yoghurt 125g","750","0","0","0","1","0","0","0","0","2","0","0","0","375","0","0","0","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","DAIRY","DAIRY PRODUCTS","YOGURT","2500898","Pran Yogurt Low Fat 500g","0","160","-160","-100","1","0","0","0","0","0","2","-2","-100","0","80","-80","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","DAIRY","DAIRY PRODUCTS","YOGURT","2500933","Pran Sweetened Yogurt 500g","270","1290","-1020","-79.0697","1","0","0","0","0","3","12","-9","-75","90","107.5","-17.5","-16.279","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","DAIRY","DAIRY PRODUCTS","YOGURT","2500935","Pran Sweetened Yogurt Cup 100g","225","0","0","0","1","0","0","0","0","4","0","0","0","56.25","0","0","0","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","DAIRY","DAIRY PRODUCTS","YOGURT","2501214","Aarong Dairy Low Fat Yoghurt 500g","720","1040","-320","-30.7692","1","0","0","0","0","8","12","-4","-33.3333","90","86.67","3.33","3.8421","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","DAIRY","DAIRY PRODUCTS","YOGURT","2501291","Aarong Sweetened Yogurt Cup 100g","475","325","150","46.1538","1","0","0","0","0","9","9","0","0","52.78","36.11","16.67","46.1644","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","DAIRY","DAIRY PRODUCTS","YOGURT","2501321","Aarong Dairy Probiotic Yoghurt 500g","1400","2500","-1100","-44","1","0","0","0","0","13","22","-9","-40.909","107.69","113.64","-5.95","-5.2358","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","DAIRY","MILK","","","","282716.22","661961.6","-379245.38","-57.2911","2","0","0","0","0","1056","1928","-872","-45.2282","535.44","686.68","-151.24","-22.0248","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","DAIRY","MILK","ADULT POWDER MILK","","","207813.62","552389.46","-344575.84","-62.3791","2","0","0","0","0","462","1018","-556","-54.6168","899.62","1085.24","-185.62","-17.104","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","DAIRY","MILK","ADULT POWDER MILK","2500045","Diploma -I FCMP 1 kg Foil Pack","7885.69","27830","-19944.31","-71.6647","1","0","0","0","0","11","42","-31","-73.8095","716.88","662.62","54.26","8.1887","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","DAIRY","MILK","ADULT POWDER MILK","2500046","Diploma I.F.C.M.P 500g (Foil Pack)","7349.94","28310","-20960.06","-74.0376","1","0","0","0","0","21","76","-55","-72.3684","350","372.5","-22.5","-6.0402","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","DAIRY","MILK","ADULT POWDER MILK","2500051","Red Cow I.F.C.M.P 400¦50g(BIB)","0","275","-275","-100","1","0","0","0","0","0","1","-1","-100","0","275","-275","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","DAIRY","MILK","ADULT POWDER MILK","2500053","Anchor - IFCMP 500 gm Foil Pack","0","9600","-9600","-100","1","0","0","0","0","0","24","-24","-100","0","400","-400","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","DAIRY","MILK","ADULT POWDER MILK","2500068","Dano Power F.C.Milk Powder 400g(BIB)","0","840","-840","-100","1","0","0","0","0","0","3","-3","-100","0","280","-280","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","DAIRY","MILK","ADULT POWDER MILK","2500073","Dano Power Full Cream Milk Powder 500g","16621.06","14167.38","2453.68","17.3192","1","0","0","0","0","38","37","1","2.7027","437.4","382.9","54.5","14.2334","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","DAIRY","MILK","ADULT POWDER MILK","2500088","Aarong Powder Milk 500gm","3683.3","10439","-6755.7","-64.7159","1","0","0","0","0","11","31","-20","-64.5161","334.85","336.74","-1.89","-0.5612","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","DAIRY","MILK","ADULT POWDER MILK","2500090","Starship Milk powder 500gm","1984.43","5000","-3015.57","-60.3114","1","0","0","0","0","7","15","-8","-53.3333","283.49","333.33","-49.84","-14.9521","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","DAIRY","MILK","ADULT POWDER MILK","2500091","Starship Milk powder 400gm","0","440","-440","-100","1","0","0","0","0","0","2","-2","-100","0","220","-220","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","DAIRY","MILK","ADULT POWDER MILK","2500092","MARKS FULL CREAM MILK POWDER 1000gm","10984.8","50162.5","-39177.7","-78.1015","1","0","0","0","0","15","87","-72","-82.7586","732.32","576.58","155.74","27.0109","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","DAIRY","MILK","ADULT POWDER MILK","2500093","MARKS FULL CREAM MILK POWDER 500gm","10648","55658.14","-45010.14","-80.8689","1","0","0","0","0","25","154","-129","-83.7662","425.92","361.42","64.5","17.8462","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","DAIRY","MILK","ADULT POWDER MILK","2500094","Marks Milk powder 400gm","542.86","1225","-682.14","-55.6848","1","0","0","0","0","2","5","-3","-60","271.43","245","26.43","10.7877","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","DAIRY","MILK","ADULT POWDER MILK","2500095","MARKS FULL CREAM MILK POWDER 250gm","904.75","0","0","0","1","0","0","0","0","5","0","0","0","180.95","0","0","0","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","DAIRY","MILK","ADULT POWDER MILK","2500114","Farmland F.C.M.P 1Kg (Foil Pack)","0","1160","-1160","-100","1","0","0","0","0","0","2","-2","-100","0","580","-580","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","DAIRY","MILK","ADULT POWDER MILK","2500115","Farmland F.C.M.P 500g (Foil Pack)","1395.79","3125","-1729.21","-55.3347","1","0","0","0","0","5","9","-4","-44.4444","279.16","347.22","-68.06","-19.6014","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","DAIRY","MILK","ADULT POWDER MILK","2500125","Diploma I.F.C.M.P 400g (BIB)","542.86","275","267.86","97.4036","1","0","0","0","0","2","1","1","100","271.43","275","-3.57","-1.2981","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","DAIRY","MILK","ADULT POWDER MILK","2500133","Fresh Milk Powder 500gm","999.99","600","399.99","66.665","1","0","0","0","0","3","1","2","200","333.33","600","-266.67","-44.445","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","DAIRY","MILK","ADULT POWDER MILK","2500134","Fresh Milk Powder BIB 400 gm","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","DAIRY","MILK","ADULT POWDER MILK","2500142","Pran Full Cream Milk Powder 500 gm","1445.74","0","0","0","1","0","0","0","0","5","0","0","0","289.15","0","0","0","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","DAIRY","MILK","ADULT POWDER MILK","2500195","Marks F.C.M.P 1000gm TIN","847.62","6166.55","-5318.93","-86.2545","1","0","0","0","0","1","7","-6","-85.7142","847.62","880.94","-33.32","-3.7823","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","DAIRY","MILK","ADULT POWDER MILK","2500206","Aarong Full Cream Milk Powder 400g (BIB)","276.19","260","16.19","6.2269","1","0","0","0","0","1","1","0","0","276.19","260","16.19","6.2269","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","DAIRY","MILK","ADULT POWDER MILK","2500265","Diploma I.F.C.M.P 200g (Foil Pack)","2292.88","870","1422.88","163.5494","1","0","0","0","0","14","5","9","180","163.78","174","-10.22","-5.8735","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","DAIRY","MILK","ADULT POWDER MILK","2500284","Shape Up Non Fat Milk Powder 400g","1170","0","0","0","1","0","0","0","0","3","0","0","0","390","0","0","0","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","DAIRY","MILK","ADULT POWDER MILK","2500287","Marks Active School 400g(BIB)","3060","1980","1080","54.5454","1","0","0","0","0","8","5","3","60","382.5","396","-13.5","-3.409","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","DAIRY","MILK","ADULT POWDER MILK","2500313","Fresh Full Cream Milk powder 1000gm","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","DAIRY","MILK","ADULT POWDER MILK","2500314","Fresh Full Cream Milk Powder 250g","145.71","0","0","0","1","0","0","0","0","1","0","0","0","145.71","0","0","0","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","DAIRY","MILK","ADULT POWDER MILK","2500348","Marks F.C Milk Powder Box 1kg","0","8330","-8330","-100","1","0","0","0","0","0","12","-12","-100","0","694.17","-694.17","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","DAIRY","MILK","ADULT POWDER MILK","2500520","Aarong Low Fat Milk Powder 400g (BIB)","320","640","-320","-50","1","0","0","0","0","1","2","-1","-50","320","320","0","0","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","DAIRY","MILK","ADULT POWDER MILK","2500526","Danish IFC Milk Powder 500gm (Poly)","0","6440","-6440","-100","1","0","0","0","0","0","22","-22","-100","0","292.73","-292.73","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","DAIRY","MILK","ADULT POWDER MILK","2500527","Danish IFC Milk Powder 400gm (BIB)","0","255","-255","-100","1","0","0","0","0","0","1","-1","-100","0","255","-255","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","DAIRY","MILK","ADULT POWDER MILK","2500582","Dano Power Full Cream Milk Powder 200g","292.86","0","0","0","1","0","0","0","0","2","0","0","0","146.43","0","0","0","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","DAIRY","MILK","ADULT POWDER MILK","2500677","X-Dano Mom Milk Powder Tin 360g","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","DAIRY","MILK","ADULT POWDER MILK","2500771","Marks Gold Low Fat Milk Powder 400g","2520","3801.11","-1281.11","-33.7035","1","0","0","0","0","6","10","-4","-40","420","380.11","39.89","10.4943","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","DAIRY","MILK","ADULT POWDER MILK","2500772","Marks Young Star F.C Milk Powder 400g","8280","3125.05","5154.95","164.9557","1","0","0","0","0","16","8","8","100","517.5","390.63","126.87","32.4783","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","DAIRY","MILK","ADULT POWDER MILK","2500819","Marks Diet Low Fat Milk Powder 400g(BIB)","2880","3150","-270","-8.5714","1","0","0","0","0","6","7","-1","-14.2857","480","450","30","6.6666","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","DAIRY","MILK","ADULT POWDER MILK","2500909","Dano Power F.C.Milk Powder 1kg(BIB)","0","15870","-15870","-100","1","0","0","0","0","0","17","-17","-100","0","933.53","-933.53","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","DAIRY","MILK","ADULT POWDER MILK","2500969","Marks Milk Based Diabetic Diet BIB 400g","730","1200","-470","-39.1666","1","0","0","0","0","1","2","-1","-50","730","600","130","21.6666","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","DAIRY","MILK","ADULT POWDER MILK","2500999","Dano Power Full Cream Milk Powder 2.5kg","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","DAIRY","MILK","ADULT POWDER MILK","2501114","Danish Full Cream Milk Powder 1kg","0","11100","-11100","-100","1","0","0","0","0","0","17","-17","-100","0","652.94","-652.94","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","DAIRY","MILK","ADULT POWDER MILK","2501151","Nestle Every Day Full C.Milk Powder 500g","1200","0","0","0","1","0","0","0","0","4","0","0","0","300","0","0","0","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","DAIRY","MILK","ADULT POWDER MILK","2501236","Marks A.School 2in1 CMP 400g","0","3500","-3500","-100","1","0","0","0","0","0","8","-8","-100","0","437.5","-437.5","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","DAIRY","MILK","ADULT POWDER MILK","2501275","Calci-Pro Non Fat Milk Powder 400g","390","0","0","0","1","0","0","0","0","1","0","0","0","390","0","0","0","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","DAIRY","MILK","ADULT POWDER MILK","2501276","Calci-Pro Non Fat Milk Powder 200g","800","400","400","100","1","0","0","0","0","2","1","1","100","400","400","0","0","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","DAIRY","MILK","ADULT POWDER MILK","2501316","Fresh Chocolate Milk Powder 400g","333.33","0","0","0","1","0","0","0","0","1","0","0","0","333.33","0","0","0","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","DAIRY","MILK","ADULT POWDER MILK","2501393","Dano Power FC Milk Powder 1kg","11626.64","0","0","0","1","0","0","0","0","17","0","0","0","683.92","0","0","0","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","DAIRY","MILK","ADULT POWDER MILK","2501394","Dano Power FC Milk Powder 1.5kg","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","DAIRY","MILK","ADULT POWDER MILK","2501410","Dano Growth Shakti Milk 500g","276.19","0","0","0","1","0","0","0","0","1","0","0","0","276.19","0","0","0","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","DAIRY","MILK","ADULT POWDER MILK","2501411","Dano Growth Shakti Milk 200g","247.62","0","0","0","1","0","0","0","0","2","0","0","0","123.81","0","0","0","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","DAIRY","MILK","ADULT POWDER MILK","2501445","Fresh Dessert F.Cream Milk Powder 1kg","561.9","0","0","0","1","0","0","0","0","1","0","0","0","561.9","0","0","0","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","DAIRY","MILK","ADULT POWDER MILK","2501446","Fresh Dessert F.Cream Milk Powder 500g","666.66","0","0","0","1","0","0","0","0","2","0","0","0","333.33","0","0","0","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","DAIRY","MILK","LIQUID UHT MILK","","","50849","66620.7","-15771.7","-23.6738","2","0","0","0","0","488","686","-198","-28.8629","208.4","194.22","14.18","7.3009","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","DAIRY","MILK","LIQUID UHT MILK","2303348","Foster Clarks Chocodrink Chocolate 500g","0","475","-475","-100","1","0","0","0","0","0","1","-1","-100","0","475","-475","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","DAIRY","MILK","LIQUID UHT MILK","2500028","Aarong Chocolate Milk 200ml","0","20","-20","-100","1","0","0","0","0","0","1","-1","-100","0","20","-20","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","DAIRY","MILK","LIQUID UHT MILK","2500039","Aarong Mango Milk UHT Flav. 200ml","4700","4862.5","-162.5","-3.3419","1","0","0","0","0","82","84","-2","-2.3809","57.32","57.89","-0.57","-0.9846","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","DAIRY","MILK","LIQUID UHT MILK","2500040","Aarong Choco Milk UHT Flav. 200ml","7493","5445","2048","37.6124","1","0","0","0","0","109","102","7","6.8627","68.74","53.38","15.36","28.7748","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","DAIRY","MILK","LIQUID UHT MILK","2500083","Pran UHT Milk 500ml","405","855","-450","-52.6315","1","0","0","0","0","4","10","-6","-60","101.25","85.5","15.75","18.421","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","DAIRY","MILK","LIQUID UHT MILK","2500187","Pauls UHT Pure Milk 1 Ltr","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","DAIRY","MILK","LIQUID UHT MILK","2500200","Cadbury Drinking Chocolate 500Gm","550","540","10","1.8518","1","0","0","0","0","1","1","0","0","550","540","10","1.8518","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","DAIRY","MILK","LIQUID UHT MILK","2500201","Cadbury Drinking Chocolate 250Gm","0","2240","-2240","-100","1","0","0","0","0","0","7","-7","-100","0","320","-320","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","DAIRY","MILK","LIQUID UHT MILK","2500215","Cowhead Pure Milk 1Ltr.","750","540","210","38.8888","1","0","0","0","0","3","2","1","50","250","270","-20","-7.4074","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","DAIRY","MILK","LIQUID UHT MILK","2500216","Cowhead Pure Milk Low Fatá1 Ltr.","0","1637.87","-1637.87","-100","1","0","0","0","0","0","2","-2","-100","0","818.94","-818.94","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","DAIRY","MILK","LIQUID UHT MILK","2500254","PRAN UHT MILK 1000 ML TETRA","1530","2880","-1350","-46.875","1","0","0","0","0","10","17","-7","-41.1764","153","169.41","-16.41","-9.6865","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","DAIRY","MILK","LIQUID UHT MILK","2500377","RD Mango Milk 200ml Poly Pack (UHT)","0","60","-60","-100","1","0","0","0","0","0","3","-3","-100","0","20","-20","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","DAIRY","MILK","LIQUID UHT MILK","2500378","RD Chocolate Milk 200ml Poly Pack (UHT)","80","88","-8","-9.0909","1","0","0","0","0","3","3","0","0","26.67","29.33","-2.66","-9.0692","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","DAIRY","MILK","LIQUID UHT MILK","2500379","RD Banana Milk 200ml Poly Pack (UHT)","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","DAIRY","MILK","LIQUID UHT MILK","2500395","RD Milk 200ml Poly Pack (UHT)","0","90","-90","-100","1","0","0","0","0","0","1","-1","-100","0","90","-90","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","DAIRY","MILK","LIQUID UHT MILK","2500396","RD Milk 500ml Poly Pack (UHT)","0","180","-180","-100","1","0","0","0","0","0","4","-4","-100","0","45","-45","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","DAIRY","MILK","LIQUID UHT MILK","2500397","RD Strawberry Milk 200ml Poly Pack (UHT)","60","0","0","0","1","0","0","0","0","1","0","0","0","60","0","0","0","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","DAIRY","MILK","LIQUID UHT MILK","2500464","AARONG UHT Full Cream Liquid Milk 500ml","6916.5","4907.98","2008.52","40.9235","1","0","0","0","0","47","31","16","51.6129","147.16","158.32","-11.16","-7.049","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","DAIRY","MILK","LIQUID UHT MILK","2500533","RD Chocolate Milk UHT 200ml","0","250","-250","-100","1","0","0","0","0","0","8","-8","-100","0","31.25","-31.25","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","DAIRY","MILK","LIQUID UHT MILK","2500534","RD Mango Milk UHT 200ml","0","50","-50","-100","1","0","0","0","0","0","2","-2","-100","0","25","-25","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","DAIRY","MILK","LIQUID UHT MILK","2500535","RD Strawberry Milk UHT 200ml","0","300","-300","-100","1","0","0","0","0","0","8","-8","-100","0","37.5","-37.5","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","DAIRY","MILK","LIQUID UHT MILK","2500569","Amul Kool Kesar 200ml","0","170","-170","-100","1","0","0","0","0","0","2","-2","-100","0","85","-85","-100","0","0","0","0","0","0","0"
